GLOBAL_ID,ID,RA_DMS,DEC_DMS,SEMI_MAJ_PC,SEMI_MIN_PC,AVG_RAD_PC,PA_DEG,ARM,DIST_ARM_PC,GAL_RAD_KPC,CATALOGUE
2837,306,24d10m7.8s,15d45m53.0s,19,18,19,0,4,69,3.36,C
2838,307,24d10m8.1s,15d48m19.6s,33,19,28,-39,2,179,3.83,C
2839,308,24d10m8.1s,15d45m51.7s,25,19,23,0,4,81,3.41,C
2840,309,24d10m8.2s,15d45m59.3s,26,25,25,0,4,13,3.06,C
2841,310,24d10m8.3s,15d47m45.2s,80,76,79,0,2,-105,2.25,C
2842,311,24d10m8.5s,15d46m26.3s,19,19,19,0,2,75,1.84,C
2843,312,24d10m8.6s,15d45m56.4s,27,23,26,0,4,39,3.19,C
2844,313,24d10m8.6s,15d45m53.6s,39,36,38,-90,4,64,3.32,C
2845,314,24d10m8.8s,15d46m31.6s,48,37,44,0,2,-44,1.61,C
2846,315,24d10m8.8s,15d46m10.6s,33,23,29,0,4,-85,2.53,C
2847,316,24d10m9.1s,15d46m40.8s,36,36,36,-90,2,-77,1.24,C
2848,317,24d10m9.1s,15d46m23.8s,90,78,86,-90,2,98,1.94,C
2849,318,24d10m9.2s,15d46m44.2s,32,24,29,0,2,99,1.11,C
2850,319,24d10m9.4s,15d46m12.9s,21,18,20,0,4,-105,2.42,C
2851,320,24d10m9.5s,15d47m23.8s,55,43,51,-90,4,114,1.32,C
2852,321,24d10m9.8s,15d45m46.9s,26,22,24,0,4,124,3.62,C
2853,322,24d10m10.1s,15d48m1.9s,42,40,41,-90,2,26,2.99,C
2854,323,24d10m10.6s,15d46m25.7s,21,20,20,0,2,90,1.83,C
2855,324,24d10m11.2s,15d47m8.0s,53,50,52,0,4,179,0.75,C
2856,325,24d10m11.8s,15d47m7.5s,34,30,32,0,4,179,0.71,C
2857,326,24d10m11.9s,15d48m25.3s,25,21,24,0,1,-124,4.07,C
2858,327,24d10m12.3s,15d48m39.0s,48,47,48,-90,1,73,4.71,C
2859,328,24d10m12.6s,15d47m8.9s,19,18,19,0,4,165,0.72,C
2860,329,24d10m12.6s,15d45m36.1s,92,89,91,-90,4,222,4.1,C
2861,330,24d10m12.9s,15d47m27.5s,46,43,45,0,4,86,1.39,C
2862,331,24d10m13.0s,15d48m5.1s,138,138,138,0,2,42,3.11,C
2863,332,24d10m13.0s,15d47m1.7s,40,32,37,0,4,222,0.59,C
2864,333,24d10m13.1s,15d47m17.4s,83,78,82,0,4,105,0.97,C
2865,334,24d10m13.1s,15d47m21.3s,119,115,118,0,4,87,1.13,C
2866,335,24d10m13.3s,15d47m52.0s,54,46,51,0,2,-65,2.49,C
2867,336,24d10m13.5s,15d46m0.0s,21,21,21,0,4,13,2.97,C
2868,337,24d10m13.5s,15d47m6.3s,22,21,22,0,4,182,0.62,C
2869,338,24d10m13.6s,15d48m31.3s,39,31,36,0,1,-74,4.34,C
2870,339,24d10m13.6s,15d48m10.1s,343,318,335,-90,2,86,3.34,C
2871,340,24d10m13.9s,15d48m25.3s,23,19,22,0,1,-115,4.06,C
2872,341,24d10m13.9s,15d47m0.8s,45,45,45,0,4,-227,0.55,C
2873,342,24d10m14.0s,15d46m43.8s,22,21,22,0,2,126,0.99,C
2874,343,24d10m14.1s,15d46m12.9s,32,28,31,0,4,-95,2.37,C
2875,344,24d10m14.1s,15d46m37.1s,28,26,27,0,2,-93,1.27,C
2876,345,24d10m14.1s,15d48m32.4s,25,23,25,0,1,-64,4.39,C
2877,346,24d10m14.2s,15d46m55.7s,63,36,54,0,2,207,0.6,C
2878,347,24d10m14.2s,15d47m5.8s,27,26,27,0,4,184,0.58,C
2879,348,24d10m14.4s,15d46m14.1s,40,37,39,0,4,-103,2.31,C
2880,349,24d10m14.6s,15d47m8.0s,35,35,35,0,4,-164,0.62,C
2881,350,24d10m14.6s,15d48m20.6s,57,46,53,0,1,-151,3.83,C
2882,351,24d10m14.9s,15d47m3.4s,56,54,56,0,4,201,0.52,C
2883,352,24d10m15.0s,15d46m59.0s,27,22,25,0,2,233,0.51,C
2884,353,24d10m15.0s,15d48m31.7s,20,16,19,0,1,-63,4.35,C
2885,354,24d10m15.0s,15d46m47.1s,43,42,43,0,2,154,0.83,C
2886,355,24d10m15.1s,15d48m25.1s,42,37,40,0,1,-112,4.04,C
2887,356,24d10m15.3s,15d46m37.2s,42,40,41,0,2,-103,1.24,C
2888,357,24d10m15.7s,15d45m56.5s,26,24,25,0,4,44,3.12,C
2889,358,24d10m15.8s,15d46m35.4s,25,22,24,0,2,-103,1.31,C
2890,359,24d10m15.9s,15d45m16.4s,64,55,61,0,2,-343,5.02,C
2891,360,24d10m15.9s,15d46m51.9s,39,39,39,0,2,-190,0.63,C
2892,361,24d10m16.0s,15d46m56.5s,17,12,15,0,2,222,0.5,C
2893,362,24d10m16.1s,15d48m32.6s,24,22,23,0,1,-50,4.39,C
2894,363,24d10m16.1s,15d45m45.7s,32,30,32,0,4,142,3.63,C
2895,364,24d10m16.4s,15d47m13.4s,30,28,29,0,4,114,0.73,C
2896,365,24d10m16.4s,15d45m56.9s,24,19,22,0,4,42,3.09,C
2897,366,24d10m16.4s,15d46m12.7s,40,35,38,0,4,-84,2.35,C
2898,367,24d10m16.4s,15d48m24.8s,21,21,21,-90,1,-111,4.01,C
2899,368,24d10m16.6s,15d47m4.3s,32,31,32,0,4,189,0.45,C
2900,369,24d10m16.6s,15d46m57.2s,42,40,41,0,2,230,0.47,C
2901,370,24d10m16.6s,15d48m36.3s,21,19,20,0,1,32,4.56,C
2902,371,24d10m16.7s,15d46m33.2s,23,23,23,0,2,-110,1.4,C
2903,372,24d10m16.7s,15d46m39.5s,71,71,71,0,2,-122,1.12,C
2904,373,24d10m16.9s,15d47m2.4s,20,19,19,0,4,205,0.42,C
2905,374,24d10m16.9s,15d47m54.0s,53,49,52,0,2,-59,2.55,C
2906,375,24d10m16.9s,15d46m55.2s,34,34,34,0,2,-217,0.5,C
2907,376,24d10m17.0s,15d46m57.1s,21,20,21,0,2,232,0.45,C
2908,377,24d10m17.0s,15d47m6.3s,42,39,41,0,4,171,0.48,C
2909,378,24d10m17.1s,15d46m54.0s,30,20,26,0,2,210,0.53,C
2910,379,24d10m17.2s,15d47m15.7s,40,38,40,0,4,92,0.8,C
2911,380,24d10m17.4s,15d46m48.3s,126,86,113,0,2,176,0.73,C
2912,381,24d10m17.5s,15d48m35.8s,42,27,37,-90,1,-25,4.53,C
2913,382,24d10m17.5s,15d46m52.6s,26,17,23,0,2,203,0.56,C
2914,383,24d10m17.7s,15d46m3.2s,27,18,24,-90,4,-4,2.79,C
2915,384,24d10m17.7s,15d46m35.3s,27,26,27,0,2,-119,1.29,C
2916,385,24d10m17.8s,15d46m57.4s,20,17,19,0,2,238,0.41,C
2917,386,24d10m17.8s,15d45m59.2s,33,27,31,0,4,27,2.98,C
2918,387,24d10m18.0s,15d45m59.8s,18,16,17,0,4,22,2.95,C
2919,388,24d10m18.0s,15d45m46.7s,57,51,55,0,4,135,3.57,C
2920,389,24d10m18.1s,15d48m2.3s,37,34,36,90,2,15,2.94,C
2921,390,24d10m18.2s,15d46m53.5s,14,14,14,0,2,213,0.51,C
2922,391,24d10m18.2s,15d47m29.2s,77,61,72,-90,4,50,1.39,C
2923,392,24d10m18.3s,15d46m54.1s,16,14,16,0,2,218,0.49,C
2924,393,24d10m18.3s,15d48m13.4s,77,74,76,-90,2,109,3.46,C
2925,394,24d10m18.5s,15d46m4.4s,24,21,23,-90,4,-11,2.73,C
2926,395,24d10m18.5s,15d45m16.1s,63,63,63,0,2,-335,5.02,C
2927,396,24d10m18.6s,15d45m47.2s,38,38,38,0,4,132,3.54,C
2928,397,24d10m18.7s,15d48m36.6s,27,18,24,-50,1,14,4.57,C
2929,398,24d10m19.2s,15d46m17.3s,143,106,131,-70,4,-115,2.11,C
2930,399,24d10m19.2s,15d46m54.5s,17,16,17,0,2,226,0.44,C
2931,400,24d10m19.3s,15d45m18.4s,62,50,58,0,2,-353,4.91,C
2932,401,24d10m19.3s,15d47m19.9s,46,41,44,0,4,50,0.95,C
2933,402,24d10m19.7s,15d46m38.0s,28,24,27,0,2,141,1.14,C
2934,403,24d10m19.9s,15d48m32.5s,155,144,151,-90,1,-35,4.37,C
2935,404,24d10m19.9s,15d48m13.6s,47,31,41,30,2,111,3.47,C
2936,405,24d10m20.1s,15d46m39.2s,26,23,25,0,2,148,1.08,C
2937,406,24d10m20.2s,15d46m41.3s,34,27,32,0,2,156,0.98,C
2938,407,24d10m20.7s,15d46m48.0s,33,33,33,0,2,-194,0.67,C
2939,408,24d10m20.8s,15d46m28.3s,46,44,45,0,2,-152,1.58,C
2940,409,24d10m20.8s,15d48m14.2s,28,19,25,0,2,116,3.5,C
2941,410,24d10m20.9s,15d47m3.0s,36,24,32,0,4,194,0.25,C
2942,411,24d10m21.0s,15d48m21.0s,60,59,60,-90,1,-140,3.82,C
2943,412,24d10m21.1s,15d46m55.8s,31,29,30,0,2,246,0.34,C
2944,413,24d10m21.4s,15d47m28.2s,18,18,18,-90,4,21,1.31,C
2945,414,24d10m21.9s,15d48m10.5s,26,23,25,0,2,83,3.32,C
2946,415,24d10m22.0s,15d47m27.6s,28,20,25,0,4,15,1.28,C
2947,416,24d10m22.1s,15d48m16.2s,47,45,46,-90,2,131,3.58,C
2948,417,24d10m22.3s,15d46m2.5s,17,15,17,-90,4,17,2.8,C
2949,418,24d10m22.3s,15d47m25.2s,26,21,25,0,4,-3,1.16,C
2950,419,24d10m22.4s,15d48m14.1s,39,36,38,0,2,112,3.48,C
2951,420,24d10m22.4s,15d46m56.4s,23,22,23,0,4,253,0.27,C
2952,421,24d10m22.8s,15d46m2.9s,20,16,18,0,4,13,2.78,C
2953,422,24d10m22.9s,15d46m38.5s,42,34,39,0,2,170,1.09,C
2954,423,24d10m23.0s,15d48m36.5s,33,32,33,0,1,-7,4.55,C
2955,424,24d10m23.3s,15d46m57.2s,25,23,24,0,4,246,0.22,C
2956,425,24d10m23.4s,15d47m30.1s,112,99,108,-90,4,21,1.39,C
2957,426,24d10m23.5s,15d47m5.2s,41,32,38,0,4,174,0.22,C
2958,427,24d10m23.5s,15d47m2.6s,60,52,58,0,4,197,0.13,C
2959,428,24d10m23.6s,15d48m17.4s,40,38,39,-90,2,139,3.64,C
2960,429,24d10m23.8s,15d48m12.2s,15,14,15,0,2,93,3.39,C
2961,430,24d10m23.8s,15d47m59.6s,39,34,37,0,2,-15,2.79,C
2962,431,24d10m24.2s,15d45m29.2s,60,57,59,-90,4,301,4.39,C
2963,432,24d10m24.5s,15d47m22.6s,28,23,26,0,4,23,1.02,C
2964,433,24d10m24.7s,15d46m54.6s,58,45,53,0,2,260,0.32,C
2965,434,24d10m25.1s,15d47m17.3s,46,30,41,0,4,68,0.77,C
2966,435,24d10m25.2s,15d47m31.3s,32,30,31,-90,4,18,1.44,C
2967,436,24d10m25.3s,15d47m26.3s,26,24,25,-90,4,-14,1.2,C
2968,437,24d10m25.3s,15d46m25.3s,40,38,39,0,4,-182,1.71,C
2969,438,24d10m25.6s,15d46m57.9s,23,20,22,0,4,241,0.15,C
2970,439,24d10m25.7s,15d47m18.6s,47,42,45,0,4,59,0.83,C
2971,440,24d10m25.8s,15d46m39.3s,40,38,39,0,2,195,1.04,C
2972,441,24d10m25.8s,15d47m27.7s,36,31,34,0,4,-8,1.27,C
2973,442,24d10m26.0s,15d46m36.5s,71,66,69,-90,2,-192,1.17,C
2974,443,24d10m26.2s,15d47m1.2s,34,28,32,0,4,212,0.02,C
2975,444,24d10m26.7s,15d46m39.6s,35,35,35,0,2,-204,1.03,C
2976,445,24d10m26.9s,15d47m26.1s,45,45,45,0,4,-25,1.19,C
2977,446,24d10m27.2s,15d46m0.6s,37,33,36,0,4,40,2.89,C
2978,447,24d10m27.3s,15d48m26.0s,73,70,72,0,1,-106,4.05,C
2979,448,24d10m27.4s,15d46m53.9s,49,46,48,0,2,273,0.35,C
2980,449,24d10m27.6s,15d47m28.3s,29,27,28,0,4,-16,1.3,C
2981,450,24d10m27.6s,15d45m60.0s,21,19,20,0,4,46,2.92,C
2982,451,24d10m27.8s,15d48m46.5s,23,23,23,0,1,54,5.03,C
2983,452,24d10m27.8s,15d47m37.1s,79,70,76,0,4,57,1.72,C
2984,453,24d10m27.9s,15d46m56.9s,24,24,24,0,4,-252,0.22,C
2985,454,24d10m27.9s,15d47m56.8s,41,41,41,0,2,-40,2.66,C
2986,455,24d10m28.0s,15d47m20.4s,28,25,27,0,4,59,0.93,C
2987,456,24d10m28.1s,15d46m50.8s,20,19,20,0,2,260,0.5,C
2988,457,24d10m28.4s,15d45m54.7s,56,56,56,0,4,93,3.17,C
2989,458,24d10m28.5s,15d46m58.0s,30,26,29,0,4,244,0.19,C
2990,459,24d10m28.6s,15d46m55.1s,21,21,21,0,4,270,0.31,C
2991,460,24d10m28.7s,15d46m56.6s,35,33,34,0,4,256,0.25,C
2992,461,24d10m29.1s,15d48m46.2s,25,24,24,-90,1,47,5.01,C
2993,462,24d10m29.2s,15d48m22.3s,97,84,93,0,1,-144,3.87,C
2995,464,24d10m29.2s,15d47m8.6s,41,37,40,0,4,154,0.39,C
2996,465,24d10m29.3s,15d46m58.9s,32,30,31,0,4,237,0.19,C
2997,466,24d10m29.4s,15d47m12.8s,24,22,23,0,4,120,0.58,C
2998,467,24d10m29.5s,15d46m57.7s,32,27,30,0,4,248,0.23,C
2999,468,24d10m29.7s,15d47m2.0s,29,25,28,0,4,211,0.18,C
3000,469,24d10m29.8s,15d46m51.3s,21,19,20,0,2,274,0.5,C
3001,470,24d10m30.3s,15d46m58.4s,22,21,22,0,4,244,0.24,C
3002,471,24d10m30.6s,15d48m19.2s,40,39,40,0,2,156,3.73,C
3003,472,24d10m30.6s,15d47m21.7s,32,28,31,0,4,73,1.01,C
3004,473,24d10m30.7s,15d46m51.9s,22,18,21,0,2,284,0.49,C
3005,474,24d10m30.9s,15d45m36.7s,20,19,20,0,4,256,4.03,C
3006,475,24d10m31.3s,15d46m37.1s,39,39,39,0,2,-238,1.17,C
3007,476,24d10m31.3s,15d46m17.3s,35,30,33,0,4,-95,2.11,C
3008,477,24d10m31.3s,15d46m56.9s,67,49,61,0,4,260,0.32,C
3009,478,24d10m31.4s,15d45m36.1s,24,23,23,0,4,261,4.06,C
3010,479,24d10m31.4s,15d46m59.5s,49,33,44,0,4,237,0.26,C
3011,480,24d10m31.5s,15d47m3.8s,25,24,25,0,4,201,0.29,C
3012,481,24d10m31.8s,15d45m55.9s,28,24,27,-40,4,83,3.12,C
3013,482,24d10m31.9s,15d47m30.6s,42,40,41,0,4,-6,1.43,C
3014,483,24d10m32.0s,15d47m5.2s,30,24,28,0,4,192,0.34,C
3015,484,24d10m32.0s,15d45m49.5s,28,26,28,90,4,141,3.43,C
3016,485,24d10m32.2s,15d47m3.2s,18,16,17,0,4,208,0.3,C
3017,486,24d10m32.3s,15d45m35.3s,35,31,34,-90,4,268,4.1,C
3018,487,24d10m32.6s,15d48m21.3s,33,30,32,0,1,-164,3.84,C
3019,488,24d10m32.7s,15d45m59.1s,22,21,22,90,4,56,2.98,C
3020,489,24d10m32.9s,15d45m54.3s,126,95,115,-40,4,98,3.2,C
3021,490,24d10m32.9s,15d47m25.9s,32,31,32,-90,4,-42,1.22,C
3022,491,24d10m32.9s,15d48m13.9s,31,31,31,0,2,113,3.49,C
3023,492,24d10m33.5s,15d47m2.7s,23,21,22,0,4,217,0.36,C
3024,493,24d10m33.7s,15d47m25.4s,31,28,30,0,4,-46,1.21,C
3025,494,24d10m33.7s,15d46m6.1s,26,26,26,0,4,4,2.65,C
3026,495,24d10m33.8s,15d47m5.3s,38,35,37,0,4,198,0.41,C
3027,496,24d10m34.1s,15d46m4.3s,89,89,89,0,4,18,2.74,C
3028,497,24d10m34.1s,15d47m6.4s,25,21,24,0,4,191,0.45,C
3029,498,24d10m34.5s,15d48m32.6s,28,26,27,0,1,-79,4.38,C
3030,499,24d10m34.6s,15d46m48.5s,33,28,32,0,4,260,0.72,C
3031,500,24d10m34.6s,15d45m48.7s,121,110,118,0,4,151,3.48,C
3032,501,24d10m35.0s,15d46m59.3s,34,30,32,0,4,225,0.42,C
3033,502,24d10m35.0s,15d45m7.0s,32,32,32,0,2,-211,5.46,C
3034,503,24d10m35.0s,15d48m16.9s,55,49,53,0,2,140,3.64,C
3035,504,24d10m35.1s,15d47m57.2s,121,121,121,0,2,-33,2.71,C
3036,505,24d10m35.1s,15d46m5.1s,39,38,39,0,4,15,2.71,C
3037,506,24d10m35.1s,15d47m3.9s,20,20,20,0,4,-204,0.44,C
3038,507,24d10m35.1s,15d46m21.1s,57,57,57,0,4,-113,1.96,C
3039,508,24d10m35.3s,15d46m53.4s,15,14,15,0,4,248,0.57,C
3040,509,24d10m35.3s,15d46m52.8s,16,14,15,0,4,249,0.59,C
3041,510,24d10m35.4s,15d48m22.8s,27,26,27,-90,1,-163,3.92,C
3042,511,24d10m35.6s,15d46m57.5s,21,20,20,0,4,229,0.48,C
3043,512,24d10m35.6s,15d46m12.3s,30,26,29,0,4,-38,2.37,C
3044,513,24d10m35.7s,15d48m15.6s,20,18,20,0,2,128,3.58,C
3045,514,24d10m35.8s,15d47m0.2s,25,24,25,0,4,215,0.45,C
3046,515,24d10m35.9s,15d47m4.9s,32,29,31,0,4,195,0.49,C
3047,516,24d10m36.0s,15d48m22.6s,15,14,15,-90,1,-166,3.92,C
3048,517,24d10m36.0s,15d46m53.2s,18,17,18,0,4,243,0.6,C
3049,518,24d10m36.0s,15d46m14.2s,34,30,33,0,4,-51,2.29,C
3050,519,24d10m36.0s,15d46m58.1s,18,17,17,0,4,223,0.49,C
3051,520,24d10m36.2s,15d46m42.5s,64,57,61,0,4,249,1.01,C
3052,521,24d10m36.2s,15d47m23.9s,18,14,17,0,4,-54,1.18,C
3053,522,24d10m36.3s,15d47m10.9s,30,28,29,0,4,159,0.67,C
3054,523,24d10m36.3s,15d46m7.3s,31,29,30,0,4,3,2.61,C
3055,524,24d10m36.3s,15d46m50.6s,22,21,22,0,4,242,0.7,C
3056,525,24d10m36.4s,15d47m24.7s,19,18,18,0,4,-46,1.22,C
3057,526,24d10m36.5s,15d47m5.7s,51,36,46,0,4,188,0.53,C
3058,527,24d10m36.5s,15d46m57.7s,22,21,22,0,4,222,0.51,C
3059,528,24d10m36.6s,15d46m44.5s,40,33,37,0,4,248,0.93,C
3060,529,24d10m36.7s,15d46m53.3s,20,17,19,0,4,237,0.62,C
3061,530,24d10m36.8s,15d48m4.8s,43,35,40,0,2,32,3.08,C
3062,531,24d10m36.8s,15d46m55.7s,19,18,18,0,4,227,0.56,C
3063,532,24d10m37.0s,15d46m32.5s,55,50,53,0,4,-193,1.46,C
3064,533,24d10m37.1s,15d46m29.7s,38,33,37,0,4,-172,1.58,C
3065,534,24d10m37.2s,15d47m24.2s,32,30,31,0,4,-50,1.22,C
3066,535,24d10m37.3s,15d48m6.4s,42,36,40,0,2,47,3.16,C
3067,536,24d10m37.6s,15d46m27.4s,34,32,34,90,4,-151,1.7,C
3068,537,24d10m37.7s,15d48m13.7s,31,28,30,0,2,112,3.5,C
3069,538,24d10m37.7s,15d47m14.7s,37,33,35,0,4,123,0.85,C
3070,539,24d10m38.4s,15d47m14.2s,25,25,25,0,4,124,0.85,C
3071,540,24d10m38.7s,15d47m34.8s,60,53,58,0,4,42,1.71,C
3072,541,24d10m38.8s,15d48m16.1s,35,33,34,90,2,135,3.63,C
3073,542,24d10m38.8s,15d48m30.4s,38,34,37,-90,1,-109,4.3,C
3074,543,24d10m39.0s,15d46m7.2s,28,24,27,0,4,14,2.64,C
3075,544,24d10m39.0s,15d47m15.2s,35,25,31,0,4,113,0.9,C
3076,545,24d10m39.1s,15d46m8.1s,29,26,28,0,4,6,2.6,C
3077,546,24d10m39.1s,15d46m56.1s,33,32,33,0,4,207,0.65,C
3078,547,24d10m39.3s,15d48m12.3s,18,17,18,-90,2,103,3.45,C
3079,548,24d10m39.4s,15d48m1.8s,195,191,194,0,2,11,2.96,C
3080,549,24d10m39.4s,15d46m57.2s,20,20,20,0,4,-201,0.65,C
3081,550,24d10m39.7s,15d48m14.5s,61,58,60,0,2,122,3.56,C
3082,551,24d10m39.8s,15d48m34.3s,25,22,24,-90,1,-82,4.49,C
3083,552,24d10m40.0s,15d48m32.9s,27,26,27,0,1,-94,4.43,C
3084,553,24d10m40.1s,15d47m16.7s,19,18,18,0,4,97,0.99,C
3085,554,24d10m40.3s,15d48m12.9s,33,32,33,-90,2,111,3.49,C
3086,555,24d10m40.4s,15d47m10.5s,32,25,30,0,4,137,0.8,C
3087,556,24d10m40.5s,15d45m13.3s,61,58,60,0,2,-238,5.19,C
3088,557,24d10m40.6s,15d48m17.8s,43,36,40,0,2,154,3.72,C
3089,558,24d10m40.6s,15d45m37.8s,74,66,72,0,4,259,4.03,C
3090,559,24d10m40.7s,15d47m25.1s,21,21,21,0,4,-31,1.33,C
3091,560,24d10m40.7s,15d48m16.6s,32,30,31,0,2,144,3.67,C
3092,561,24d10m40.8s,15d46m57.3s,20,19,19,0,4,190,0.71,C
3093,562,24d10m40.8s,15d47m51.3s,19,19,19,-90,2,-78,2.49,C
3094,563,24d10m41.0s,15d47m23.6s,27,24,26,0,4,-41,1.28,C
3095,564,24d10m41.0s,15d47m16.0s,25,22,24,0,4,97,0.99,C
3096,565,24d10m41.1s,15d47m10.6s,20,20,20,0,4,132,0.83,C
3097,566,24d10m41.1s,15d46m8.4s,69,66,68,-90,4,11,2.61,C
3098,567,24d10m41.1s,15d48m17.3s,24,21,23,0,2,151,3.7,C
3099,568,24d10m41.3s,15d47m25.6s,26,25,25,-90,4,-25,1.36,C
3100,569,24d10m41.4s,15d48m13.2s,46,46,46,0,2,113,3.51,C
3101,570,24d10m41.6s,15d47m30.0s,44,35,41,0,4,8,1.55,C
3102,571,24d10m41.6s,15d46m56.3s,24,23,24,0,4,187,0.76,C
3103,572,24d10m41.7s,15d47m53.5s,30,26,29,0,2,-58,2.6,C
3104,573,24d10m42.1s,15d48m12.4s,14,11,13,0,2,106,3.48,C
3105,574,24d10m42.1s,15d48m35.6s,67,47,60,0,1,-77,4.57,C
3106,575,24d10m42.4s,15d48m10.1s,31,31,31,-90,2,86,3.38,C
3107,576,24d10m42.4s,15d47m27.0s,23,21,23,0,4,-11,1.45,C
3108,577,24d10m42.6s,15d48m18.2s,37,36,37,0,2,158,3.76,C
3109,578,24d10m42.8s,15d48m24.1s,19,19,19,-90,1,-175,4.03,C
3110,579,24d10m42.9s,15d47m54.5s,35,35,35,0,2,-48,2.66,C
3111,580,24d10m43.0s,15d47m3.2s,29,29,29,0,4,-147,0.79,C
3112,581,24d10m43.1s,15d47m27.9s,25,24,25,0,4,-3,1.5,C
3113,582,24d10m43.7s,15d47m25.0s,23,21,22,0,4,-17,1.4,C
3114,583,24d10m43.8s,15d47m16.6s,31,26,29,0,4,79,1.1,C
3115,584,24d10m44.2s,15d48m30.2s,55,52,54,-40,1,-127,4.33,C
3116,585,24d10m44.8s,15d45m39.4s,25,22,24,0,4,260,4.0,C
3117,586,24d10m44.9s,15d48m44.6s,23,21,22,-90,1,-3,5.01,C
3118,587,24d10m45.1s,15d48m6.6s,37,37,37,0,2,60,3.25,C
3119,588,24d10m45.1s,15d48m11.9s,62,60,61,-90,2,105,3.49,C
3120,589,24d10m45.2s,15d45m54.4s,56,41,51,-60,4,138,3.31,C
3121,590,24d10m45.5s,15d46m29.8s,24,22,23,0,4,-125,1.74,C
3122,591,24d10m45.5s,15d47m14.5s,31,23,28,0,4,81,1.1,C
3123,592,24d10m45.7s,15d48m8.8s,74,70,73,0,2,80,3.35,C
3124,593,24d10m45.7s,15d48m1.6s,46,38,43,0,2,16,3.03,C
3125,594,24d10m45.8s,15d45m14.7s,37,37,37,0,2,-226,5.16,C
3126,595,24d10m45.8s,15d47m38.6s,58,55,57,0,4,94,2.01,C
3127,596,24d10m46.0s,15d48m5.2s,53,53,53,0,2,48,3.2,C
3128,597,24d10m46.0s,15d47m40.8s,79,76,78,-90,4,113,2.11,C
3129,598,24d10m46.2s,15d48m3.0s,45,41,44,0,2,28,3.1,C
3130,599,24d10m46.4s,15d47m13.7s,25,24,25,0,4,77,1.12,C
3131,600,24d10m46.5s,15d45m18.2s,31,31,31,0,2,-248,5.0,C
3132,601,24d10m46.5s,15d46m2.8s,81,68,77,0,4,74,2.94,C
3133,602,24d10m46.7s,15d45m16.8s,26,26,26,0,2,-236,5.07,C
3134,603,24d10m46.9s,15d47m28.9s,27,25,26,0,4,24,1.64,C
3135,604,24d10m47.1s,15d47m23.3s,13,13,13,0,4,-15,1.44,C
3136,605,24d10m47.1s,15d48m43.8s,21,17,19,0,1,-16,4.99,C
3137,606,24d10m47.4s,15d47m23.1s,41,30,37,0,4,-15,1.44,C
3138,607,24d10m47.8s,15d47m57.1s,22,22,22,0,2,-18,2.85,C
3139,608,24d10m47.9s,15d48m18.6s,44,37,42,0,2,169,3.83,C
3140,609,24d10m48.4s,15d47m26.8s,28,27,28,-90,4,15,1.6,C
3141,610,24d10m48.5s,15d47m24.6s,31,29,30,0,4,0,1.53,C
3142,611,24d10m48.7s,15d47m57.3s,20,17,19,0,2,-14,2.88,C
3143,612,24d10m48.8s,15d48m8.9s,289,206,261,-60,2,85,3.4,C
3144,613,24d10m49.0s,15d45m54.8s,79,55,71,0,4,148,3.34,C
3145,614,24d10m49.2s,15d46m14.3s,27,24,26,90,4,-1,2.48,C
3146,615,24d10m49.4s,15d47m45.4s,31,28,30,0,2,-115,2.37,C
3147,616,24d10m49.7s,15d47m4.9s,28,28,28,-90,4,-90,1.11,C
3148,617,24d10m49.9s,15d47m23.3s,30,28,29,0,4,2,1.53,C
3149,618,24d10m49.9s,15d46m34.6s,48,43,46,0,4,-116,1.68,C
3150,619,24d10m50.3s,15d47m57.9s,36,35,36,-90,2,-4,2.93,C
3151,620,24d10m50.7s,15d45m56.1s,19,14,17,0,4,145,3.3,C
3152,621,24d10m50.8s,15d45m57.1s,21,20,20,-90,4,137,3.26,C
3153,622,24d10m51.3s,15d47m58.4s,20,19,19,0,2,-2,2.97,C
3154,623,24d10m51.3s,15d45m56.4s,24,18,22,0,4,144,3.3,C
3155,624,24d10m51.3s,15d45m55.9s,26,20,24,0,4,149,3.32,C
3156,625,24d10m51.3s,15d46m35.0s,29,28,29,90,4,-104,1.71,C
3157,626,24d10m51.8s,15d48m46.6s,18,18,18,0,1,-5,5.17,C
3158,627,24d10m52.4s,15d47m10.3s,26,23,25,0,4,-44,1.29,C
3159,628,24d10m52.5s,15d47m20.1s,22,21,22,-90,4,-5,1.52,C
3160,629,24d10m52.6s,15d47m21.4s,21,19,21,-90,4,6,1.56,C
3161,630,24d10m52.8s,15d48m45.1s,33,30,32,0,1,-17,5.11,C
3162,631,24d10m53.6s,15d48m7.3s,21,20,21,0,2,80,3.4,C
3163,632,24d10m54.3s,15d47m34.3s,45,41,43,0,4,100,2.05,C
3164,633,24d10m54.7s,15d47m24.7s,153,132,146,0,4,39,1.74,C
3165,634,24d10m55.0s,15d47m57.0s,35,33,34,0,2,-4,2.98,C
3166,635,24d10m55.6s,15d48m22.0s,53,51,52,90,2,213,4.09,C
3167,636,24d10m55.7s,15d47m36.1s,31,31,31,90,4,120,2.16,C
3168,637,24d10m56.0s,15d46m10.3s,24,22,23,0,4,61,2.79,C
3169,638,24d10m56.0s,15d48m13.1s,32,29,31,0,2,135,3.7,C
3170,639,24d10m56.8s,15d47m9.4s,33,30,32,0,4,-17,1.47,C
3172,641,24d10m57.3s,15d46m10.7s,35,34,35,0,4,67,2.81,C
